,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
3004,2015,913998.0,SP.POP.TOTL,DJI,Djibouti,Middle East & North Africa,Lower middle income,IDA
3005,2016,929117.0,SP.POP.TOTL,DJI,Djibouti,Middle East & North Africa,Lower middle income,IDA
3006,2017,944100.0,SP.POP.TOTL,DJI,Djibouti,Middle East & North Africa,Lower middle income,IDA
3007,2018,958923.0,SP.POP.TOTL,DJI,Djibouti,Middle East & North Africa,Lower middle income,IDA
3008,2019,973557.0,SP.POP.TOTL,DJI,Djibouti,Middle East & North Africa,Lower middle income,IDA
3009,2020,988002.0,SP.POP.TOTL,DJI,Djibouti,Middle East & North Africa,Lower middle income,IDA
3010,2015,71175.0,SP.POP.TOTL,DMA,Dominica,Latin America & Caribbean ,Upper middle income,Blend
3011,2016,71307.0,SP.POP.TOTL,DMA,Dominica,Latin America & Caribbean ,Upper middle income,Blend
3012,2017,71460.0,SP.POP.TOTL,DMA,Dominica,Latin America & Caribbean ,Upper middle income,Blend
3013,2018,71626.0,SP.POP.TOTL,DMA,Dominica,Latin America & Caribbean ,Upper middle income,Blend
3014,2019,71808.0,SP.POP.TOTL,DMA,Dominica,Latin America & Caribbean ,Upper middle income,Blend
3015,2020,71991.0,SP.POP.TOTL,DMA,Dominica,Latin America & Caribbean ,Upper middle income,Blend
3016,2015,10281675.0,SP.POP.TOTL,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
3017,2016,10397738.0,SP.POP.TOTL,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
3018,2017,10513111.0,SP.POP.TOTL,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
3019,2018,10627147.0,SP.POP.TOTL,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
3020,2019,10738957.0,SP.POP.TOTL,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
3021,2020,10847904.0,SP.POP.TOTL,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
3022,2015,16212022.0,SP.POP.TOTL,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
3023,2016,16491116.0,SP.POP.TOTL,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
3024,2017,16785356.0,SP.POP.TOTL,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
3025,2018,17084359.0,SP.POP.TOTL,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
3026,2019,17373657.0,SP.POP.TOTL,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
3027,2020,17643060.0,SP.POP.TOTL,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
3028,2015,92442549.0,SP.POP.TOTL,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
3029,2016,94447071.0,SP.POP.TOTL,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
3030,2017,96442590.0,SP.POP.TOTL,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
3031,2018,98423602.0,SP.POP.TOTL,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
3032,2019,100388076.0,SP.POP.TOTL,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
3033,2020,102334403.0,SP.POP.TOTL,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
3034,2015,6325121.0,SP.POP.TOTL,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
3035,2016,6356137.0,SP.POP.TOTL,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
3036,2017,6388124.0,SP.POP.TOTL,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
3037,2018,6420740.0,SP.POP.TOTL,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
3038,2019,6453550.0,SP.POP.TOTL,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
3039,2020,6486201.0,SP.POP.TOTL,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
3040,2015,1168575.0,SP.POP.TOTL,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
3041,2016,1215181.0,SP.POP.TOTL,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
3042,2017,1262008.0,SP.POP.TOTL,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
3043,2018,1308966.0,SP.POP.TOTL,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
3044,2019,1355982.0,SP.POP.TOTL,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
3045,2020,1402985.0,SP.POP.TOTL,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
3046,2015,1315407.0,SP.POP.TOTL,EST,Estonia,Europe & Central Asia,High income,Not classified
3047,2016,1315790.0,SP.POP.TOTL,EST,Estonia,Europe & Central Asia,High income,Not classified
3048,2017,1317384.0,SP.POP.TOTL,EST,Estonia,Europe & Central Asia,High income,Not classified
3049,2018,1321977.0,SP.POP.TOTL,EST,Estonia,Europe & Central Asia,High income,Not classified
3050,2019,1326898.0,SP.POP.TOTL,EST,Estonia,Europe & Central Asia,High income,Not classified
3051,2020,1331057.0,SP.POP.TOTL,EST,Estonia,Europe & Central Asia,High income,Not classified
3052,2015,1104038.0,SP.POP.TOTL,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
3053,2016,1113994.0,SP.POP.TOTL,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
3054,2017,1124808.0,SP.POP.TOTL,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
3055,2018,1136274.0,SP.POP.TOTL,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
3056,2019,1148133.0,SP.POP.TOTL,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
3057,2020,1160164.0,SP.POP.TOTL,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
3058,2015,100835453.0,SP.POP.TOTL,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
3059,2016,103603461.0,SP.POP.TOTL,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
3060,2017,106399926.0,SP.POP.TOTL,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
3061,2018,109224410.0,SP.POP.TOTL,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
3062,2019,112078727.0,SP.POP.TOTL,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
3063,2020,114963583.0,SP.POP.TOTL,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
3064,2015,48055.0,SP.POP.TOTL,FRO,Faroe Islands,Europe & Central Asia,High income,Not classified
3065,2016,48173.0,SP.POP.TOTL,FRO,Faroe Islands,Europe & Central Asia,High income,Not classified
3066,2017,48326.0,SP.POP.TOTL,FRO,Faroe Islands,Europe & Central Asia,High income,Not classified
3067,2018,48497.0,SP.POP.TOTL,FRO,Faroe Islands,Europe & Central Asia,High income,Not classified
3068,2019,48677.0,SP.POP.TOTL,FRO,Faroe Islands,Europe & Central Asia,High income,Not classified
3069,2020,48865.0,SP.POP.TOTL,FRO,Faroe Islands,Europe & Central Asia,High income,Not classified
3070,2015,868632.0,SP.POP.TOTL,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
3071,2016,872406.0,SP.POP.TOTL,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
3072,2017,877460.0,SP.POP.TOTL,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
3073,2018,883490.0,SP.POP.TOTL,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
3074,2019,889955.0,SP.POP.TOTL,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
3075,2020,896444.0,SP.POP.TOTL,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
3076,2015,5479531.0,SP.POP.TOTL,FIN,Finland,Europe & Central Asia,High income,Not classified
3077,2016,5495303.0,SP.POP.TOTL,FIN,Finland,Europe & Central Asia,High income,Not classified
3078,2017,5508214.0,SP.POP.TOTL,FIN,Finland,Europe & Central Asia,High income,Not classified
3079,2018,5515525.0,SP.POP.TOTL,FIN,Finland,Europe & Central Asia,High income,Not classified
3080,2019,5521606.0,SP.POP.TOTL,FIN,Finland,Europe & Central Asia,High income,Not classified
3081,2020,5530719.0,SP.POP.TOTL,FIN,Finland,Europe & Central Asia,High income,Not classified
3082,2015,66548272.0,SP.POP.TOTL,FRA,France,Europe & Central Asia,High income,Not classified
3083,2016,66724104.0,SP.POP.TOTL,FRA,France,Europe & Central Asia,High income,Not classified
3084,2017,66918020.0,SP.POP.TOTL,FRA,France,Europe & Central Asia,High income,Not classified
3085,2018,67101930.0,SP.POP.TOTL,FRA,France,Europe & Central Asia,High income,Not classified
3086,2019,67248926.0,SP.POP.TOTL,FRA,France,Europe & Central Asia,High income,Not classified
3087,2020,67391582.0,SP.POP.TOTL,FRA,France,Europe & Central Asia,High income,Not classified
3088,2015,273119.0,SP.POP.TOTL,PYF,French Polynesia,East Asia & Pacific,High income,Not classified
3089,2016,274576.0,SP.POP.TOTL,PYF,French Polynesia,East Asia & Pacific,High income,Not classified
3090,2017,276108.0,SP.POP.TOTL,PYF,French Polynesia,East Asia & Pacific,High income,Not classified
3091,2018,277673.0,SP.POP.TOTL,PYF,French Polynesia,East Asia & Pacific,High income,Not classified
3092,2019,279285.0,SP.POP.TOTL,PYF,French Polynesia,East Asia & Pacific,High income,Not classified
3093,2020,280904.0,SP.POP.TOTL,PYF,French Polynesia,East Asia & Pacific,High income,Not classified
3094,2015,1947690.0,SP.POP.TOTL,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
3095,2016,2007882.0,SP.POP.TOTL,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
3096,2017,2064812.0,SP.POP.TOTL,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
3097,2018,2119275.0,SP.POP.TOTL,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
3098,2019,2172578.0,SP.POP.TOTL,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
3099,2020,2225728.0,SP.POP.TOTL,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
3100,2015,2085860.0,SP.POP.TOTL,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
3101,2016,2149134.0,SP.POP.TOTL,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
3102,2017,2213900.0,SP.POP.TOTL,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
3103,2018,2280092.0,SP.POP.TOTL,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
3104,2019,2347696.0,SP.POP.TOTL,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
3105,2020,2416664.0,SP.POP.TOTL,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
3106,2015,3725276.0,SP.POP.TOTL,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
3107,2016,3727505.0,SP.POP.TOTL,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
3108,2017,3728004.0,SP.POP.TOTL,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
3109,2018,3726549.0,SP.POP.TOTL,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
3110,2019,3720161.0,SP.POP.TOTL,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
3111,2020,3714000.0,SP.POP.TOTL,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
3112,2015,81686611.0,SP.POP.TOTL,DEU,Germany,Europe & Central Asia,High income,Not classified
3113,2016,82348669.0,SP.POP.TOTL,DEU,Germany,Europe & Central Asia,High income,Not classified
3114,2017,82657002.0,SP.POP.TOTL,DEU,Germany,Europe & Central Asia,High income,Not classified
3115,2018,82905782.0,SP.POP.TOTL,DEU,Germany,Europe & Central Asia,High income,Not classified
3116,2019,83092962.0,SP.POP.TOTL,DEU,Germany,Europe & Central Asia,High income,Not classified
3117,2020,83240525.0,SP.POP.TOTL,DEU,Germany,Europe & Central Asia,High income,Not classified
3118,2015,27849203.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
3119,2016,28481947.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
3120,2017,29121464.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
3121,2018,29767108.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
3122,2019,30417858.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
3123,2020,31072945.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
3124,2015,33742.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
3125,2016,33738.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
3126,2017,33723.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
3127,2018,33715.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
3128,2019,33706.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
3129,2020,33691.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
3130,2015,10820883.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
3131,2016,10775971.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
3132,2017,10754679.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
3133,2018,10732882.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
3134,2019,10721582.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
3135,2020,10715549.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
3136,2015,56114.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
3137,2016,56186.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
3138,2017,56172.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
3139,2018,56023.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
3140,2019,56225.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
3141,2020,56367.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
3142,2015,109603.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
3143,2016,110263.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
3144,2017,110874.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
3145,2018,111449.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
3146,2019,112002.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
3147,2020,112519.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
3148,2015,161851.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
3149,2016,162948.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
3150,2017,164281.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
3151,2018,165770.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
3152,2019,167295.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
3153,2020,168783.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
3154,2015,15567419.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
3155,2016,15827690.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
3156,2017,16087418.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
3157,2018,16346950.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
3158,2019,16604026.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
3159,2020,16858333.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
3160,2015,11432096.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
3161,2016,11738434.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
3162,2017,12067516.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
3163,2018,12414292.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
3164,2019,12771246.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
3165,2020,13132792.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
3166,2015,1737207.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
3167,2016,1782434.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
3168,2017,1828146.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
3169,2018,1874304.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
3170,2019,1920917.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
3171,2020,1967998.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
3172,2015,767433.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
3173,2016,771363.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
3174,2017,775218.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
3175,2018,779007.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
3176,2019,782775.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
3177,2020,786559.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
3178,2015,10695540.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
3179,2016,10839976.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
3180,2017,10982367.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
3181,2018,11123183.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
3182,2019,11263079.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
3183,2020,11402533.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
3184,2015,9112904.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
3185,2016,9270794.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
3186,2017,9429016.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
3187,2018,9587523.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
3188,2019,9746115.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
3189,2020,9904608.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
3190,2015,7291300.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
3191,2016,7336600.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
3192,2017,7391700.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
3193,2018,7451000.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
3194,2019,7507400.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
3195,2020,7481800.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
3196,2015,9843028.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
3197,2016,9814023.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
3198,2017,9787966.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
3199,2018,9775564.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
3200,2019,9771141.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
3201,2020,9749763.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
3202,2015,330815.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
3203,2016,335439.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
3204,2017,343400.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
3205,2018,352721.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
3206,2019,360563.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
3207,2020,366425.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
3208,2015,1310152392.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
3209,2016,1324517250.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
3210,2017,1338676779.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
3211,2018,1352642283.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
3212,2019,1366417756.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
3213,2020,1380004385.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
3214,2015,258383257.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
3215,2016,261556386.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
3216,2017,264650969.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
3217,2018,267670549.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
3218,2019,270625567.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
3219,2020,273523621.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
3220,2015,78492208.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
3221,2016,79563991.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
3222,2017,80673888.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
3223,2018,81800204.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
3224,2019,82913893.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
3225,2020,83992953.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
3226,2015,35572269.0,SP.POP.TOTL,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
